NR	SENDER	ADDRESSEE	SENDER-ADDRESSEE_PAIRS	DATE	YEAR	LANGUAGE	GENDER_SENDER	GENDER_ADDRESSEE	GENDER_PAIR	CONNECTION_TYPE	GENERATION_SENDER	GENERATION_ADDRESSEE	SENDER_IS_OLDER	SENDER_OVER_40	ADDRESSEE_OVER_40	AGE_GAP_OVER_20	AGE_GAP	PAGE	LENGTH	TOKEN_ID	REL_TOKEN_POS	QUERY	LEFT	HIT	RIGHT
m-d_380	JEAN BOOR	JACOB DAVID	"JEAN BOOR", "JACOB DAVID"	26 NOVEMBER 1677		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		490	631	m-d_380.403_403	63.87	god	cargo since you are not involved, but I wish that those who are involved might get as much profit as possible. The un-free toll and expenses are too great. May	God	transfer their loss to someone else! You will be further informed about what happens regarding the sale. For your report about what is happening in trade I thank you—it may
m-d_381	JOHAN ARNOLDT FONCK	JACOB DAVID	"JOHAN ARNOLDT FONCK", "JACOB DAVID"	15 JANUARY 1678		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		491	406	m-d_381.138_138	33.99	lord	a standstill and all the goods which had been sold on credit are now at rock-bottom prices, so that the commitments I have made for myselfand others (to whom the	Lord	God may teach a lesson) have become hateful. However, could you procure some indigo guatemalo which could be delivered here for 5 1/2 schellings flemish, with 8 2/3 per cent
m-d_381	JOHAN ARNOLDT FONCK	JACOB DAVID	"JOHAN ARNOLDT FONCK", "JACOB DAVID"	15 JANUARY 1678		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		491	406	m-d_381.139_139	34.24	god	standstill and all the goods which had been sold on credit are now at rock-bottom prices, so that the commitments I have made for myselfand others (to whom the Lord	God	may teach a lesson) have become hateful. However, could you procure some indigo guatemalo which could be delivered here for 5 1/2 schellings flemish, with 8 2/3 per cent discount?
m-d_381	JOHAN ARNOLDT FONCK	JACOB DAVID	"JOHAN ARNOLDT FONCK", "JACOB DAVID"	15 JANUARY 1678		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		491	406	m-d_381.366_366	90.15	god	cent discount) please see about it at once. I remain, with friendly regards, &c. [P.S.] I hope you have no interests involved in Octavius Buschman who has gone bankrupt as	(God	knows) others may, I fear. One is in a state of continual apprehension. If you will stand surety for money at my disposal in return for 3 per cent per
m-d_383	GEORGE RICHARDS	JACOB DAVID	"GEORGE RICHARDS", "JACOB DAVID"	21 JANUARY 1678		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		492	440	m-d_383.34_34	7.73	god	before me yours of the 24th past, with bill of loading of 80 pieces Colchester bayes you had consigned me for your account by the Biskey Armes which I pray	God	send safe, as also those you intend by Pooke. I shall use all dilligence in there sale and make use of all occassions to procure ready mony for them as
m-d_387	PHILIP BOTTE	JACOB DAVID	"PHILIP BOTTE", "JACOB DAVID"	8 MARCH 1678		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		495	661	m-d_387.231_231	34.95	god	have noticed that you have had no inclination to accept anything unless it was covered by effects which you have not sold so I have not asked, thinking that with	God’s	help I might avoid having to do so. But with my effects sold at a fixed price to reliable customers, as you have done, no one can claim that I
m-d_387	PHILIP BOTTE	JACOB DAVID	"PHILIP BOTTE", "JACOB DAVID"	8 MARCH 1678		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		495	661	m-d_387.423_423	63.99	god	would not be sufficiently confident about the reliability of your customers to give me credit for my effects and that I would thus come to suffer some loss. So far,	God	be praised, I have found no reason to complain about my correspondents and it would depress me to find the first grounds with you—God forbid! Now patience. I shall expect
m-d_387	PHILIP BOTTE	JACOB DAVID	"PHILIP BOTTE", "JACOB DAVID"	8 MARCH 1678		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		495	661	m-d_387.447_447	67.62	god	to suffer some loss. So far, God be praised, I have found no reason to complain about my correspondents and it would depress me to find the first grounds with	you—God	forbid! Now patience. I shall expect a sale account and current account from you, which you will please send by the next post so that I can see how we
m-d_387	PHILIP BOTTE	JACOB DAVID	"PHILIP BOTTE", "JACOB DAVID"	8 MARCH 1678		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		495	661	m-d_387.647_647	97.88	god	will have no reason to complain about having to advance money on my behalf, and I shall no longer have to live in fear of insults to my drafts. May	God	give us a peace, to whose protection I commend you and remain,
m-d_388	CORNELIUS DE HERTOGH'S WIDOW	JACOB DAVID	"CORNELIUS DE HERTOGH'S WIDOW", "JACOB DAVID"	26 FEBRUARY 1678		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		496	286	m-d_388.263_263	91.96	god	business, to which we are very favourably disposed. So we beg you to call upon us freely at every opportunity. Just today an Englishman, Mr De Clercq, has gone bankrupt.	God	be thanked we are not involved and likewise hope you are not. With hearty regards, may God protect you, we remain,
m-d_388	CORNELIUS DE HERTOGH'S WIDOW	JACOB DAVID	"CORNELIUS DE HERTOGH'S WIDOW", "JACOB DAVID"	26 FEBRUARY 1678		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		496	286	m-d_388.280_280	97.9	god	at every opportunity. Just today an Englishman, Mr De Clercq, has gone bankrupt. God be thanked we are not involved and likewise hope you are not. With hearty regards, may	God	protect you, we remain,
m-d_389	GEORG KOHRÖBER	JACOB DAVID	"GEORG KOHRÖBER", "JACOB DAVID"	21 FEBRUARY 1678		GERMAN	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	UNK	1640	UNK	UNK	UNK	UNK		497	307	m-d_389.26_26	8.47	god	Although it is true that I have never before had the honour of writing to you for lack of a suitable occasion, I cannot neglect this	God-given	opportunity of making a beginning. Johannes Tomloo of Hamburg mentioned in a letter which he wrote on the 6th of this month that you had written to him on the
m-d_389	GEORG KOHRÖBER	JACOB DAVID	"GEORG KOHRÖBER", "JACOB DAVID"	21 FEBRUARY 1678		GERMAN	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	UNK	1640	UNK	UNK	UNK	UNK		497	307	m-d_389.302_302	98.37	god	but also bigger quantities of copper and wire. And when I am assured of your diligence in seeking my profit, as if it were your own, I shall continue—and may	God	grant it, remaining,
m-d_390	EGIDIO RULAND	JACOB DAVID	"EGIDIO RULAND", "JACOB DAVID"	5 MARCH 1678		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		497	216	m-d_390.167_167	77.31	god	Thank you for news of what is happening to trade in [England]. There is very little happening here at present, Our convoy with the Spanish ships has arrived here safely	(God	be praised!). As for public affairs, they seem to be at a standstill. Meanwhile France continues its progress. How things will turn out finally only time will tell. God grant
m-d_390	EGIDIO RULAND	JACOB DAVID	"EGIDIO RULAND", "JACOB DAVID"	5 MARCH 1678		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		497	216	m-d_390.196_196	90.74	god	safely (God be praised!). As for public affairs, they seem to be at a standstill. Meanwhile France continues its progress. How things will turn out finally only time will tell.	God	grant a good peace, to whose protection I commend you, with friendly regards, &c. Meanwhile France continues its
m-d_391	ROBERT CLARK	JACOB DAVID	"ROBERT CLARK", "JACOB DAVID"	3 JANUARY 1678		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	UNK	1640	UNK	UNK	UNK	UNK		498	286	m-d_391.65_65	22.73	lord	I had som incuradgement could not wryt as to purpos, but noue haveing prevealed with my friende Roluff Lambertson Shult and France Kock, wee haveing ane asignation togither from the	lordes	of the King of Sweedens Exchaker to Mr John Aldercron for 25.000 dollars silver money to be paid out off thee French subsidie moneys second tearme, that the same asignation
m-d_391	ROBERT CLARK	JACOB DAVID	"ROBERT CLARK", "JACOB DAVID"	3 JANUARY 1678		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	UNK	1640	UNK	UNK	UNK	UNK		498	286	m-d_391.284_284	99.3	god	beffor he can aryve which is all at present so kynd respects from, Sir, your assured freind, &c. Iff this com weell to hand you shall see ane incouradgement by	God’s	
m-d_393	THOMAS PERMAN	JACOB DAVID	"THOMAS PERMAN", "JACOB DAVID"	2 MARCH 1678		GERMAN	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	UNK	1640	UNK	UNK	UNK	UNK		499	671	m-d_393.280_280	41.73	father	of copper money plates, which are going under the name of John Harwitz! who serves James Leyell and Callender. He has been here and is sending the plates to his	father	and has written to inform him that I shall be receiving these 300 pieces of plate from him. But since I cannot come over I beg you to receive the
m-d_393	THOMAS PERMAN	JACOB DAVID	"THOMAS PERMAN", "JACOB DAVID"	2 MARCH 1678		GERMAN	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	UNK	1640	UNK	UNK	UNK	UNK		499	671	m-d_393.668_668	99.55	god	be packed two together, and the silk camisoles and stockings you may have packed with the six packs of yellow bays, some in each pack. Herewith, may you remain in	God’s	protection,
m-d_395	JEAN & HENDRIK VAN BAERLE	JACOB DAVID	"JEAN & HENDRIK VAN BAERLE", "JACOB DAVID"	15 APRIL 1678		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	MULT	1640	MULT	MULT	UNK	UNK		502	372	m-d_395.347_347	93.28	lord	there to Claus Bene. We see that a war between England and France is firmly expected by you. Here we consider peace to be not entirely beyond hope. May the	Lord	grant us some salvation. Wecommend you to his protection and remain, &c. [P.S.] P.B.1 is dilatory in his payments and is of little
m-d_398	CLAUS BENE	JACOB DAVID	"CLAUS BENE", "JACOB DAVID"	23 APRIL 1678		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		504	410	m-d_398.282_282	68.78	god	so protracted, for as long as there is uncertainty about the one or the other one does not know what to undertake in trade, which is nearly at a standstill.	God	grant us peace, for that will be best for the whole of Christendom. We are glad to hear that you are not involved in the bankruptcy of Bellamy in [London].
m-d_398	CLAUS BENE	JACOB DAVID	"CLAUS BENE", "JACOB DAVID"	23 APRIL 1678		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		504	410	m-d_398.327_327	79.76	god	are glad to hear that you are not involved in the bankruptcy of Bellamy in [London]. His correspondent here, Cornelis van Weed, has also failed—without any involvement of mine, thank	God!	I am likewise free of those who have failed in Amsterdam. These are dangerous times, so one has good cause to look carefully at those one trusts. Our Ardasse is
m-d_400	WILLIAM SKINNER	JACOB DAVID	"WILLIAM SKINNER", "JACOB DAVID"	29 APRIL 1678		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		505	185	m-d_400.170_170	91.89	god	bound for the Balticque sea is taken of, and the winde beinge faire severall shipps bound for Stockholme and other places in the East are this morninge gocinge downe. Pray	God	conduct them. To his keepeinge I comend you and am, Sir, yours att
m-d_403	GEORGE RICHARDS	JACOB DAVID	"GEORGE RICHARDS", "JACOB DAVID"	13 MAY 1678		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		506	423	m-d_403.79_79	18.68	god	Roaches arryval I have acquainted you. Your callicoes by them shal be disposed of for your most advantage as also those Sir John hath now loaden in Martin and Wood,	God	sending them safe. The account of your former narrow bafts and long cloth I hope to send you speedily, which wil render reasonable wel. Of your bayes I have as
m-d_404	BENJAMIN BEUZELIN & SON	JACOB DAVID	"BENJAMIN BEUZELIN & SON", "JACOB DAVID"	14 JUNE 1678		FRENCH	MALE	MALE	"MALE", "MALE"	FRIEND	MULT	1640	MULT	MULT	UNK	UNK		507	522	m-d_404.300_300	57.47	dieu	ainsy le negoce ouvert qui jusques a prezant avoit esté en quelque sorte fermé. Tout cella veult dire que nous demeurcrons bons amis, et que le commerce pourra reprandre vigeur,	Dieu	la veille. Nous cussions fort souhaitté que vous eussiez donné dans nos sentimans pour la vanthe de vostre fil de latton, car oultre le peu de demande qu'il y a
m-d_408	JAN HEDENSTROM	JACOB DAVID	"JAN HEDENSTROM", "JACOB DAVID"	11 MAY 1678		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	UNK	1640	UNK	UNK	UNK	UNK		509	427	m-d_408.423_423	99.06	god	that all the princes who are engaged in this war will feel it too and already have their share of weariness. Wherewith I commend you to the loving protection of	God,	and remain,
m-d_409	LAURENS UPPENDORFF	JACOB DAVID	"LAURENS UPPENDORFF", "JACOB DAVID"	11 MAY 1678		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	UNK	1640	UNK	UNK	UNK	UNK		510	462	m-d_409.79_79	17.1	god	how, matters develop between England and France. Iron is now readily fetching 32 dollars for fine quality. Wire is 290 and garcopper 236 to 240 copper dollars per shippound. May	God	grant peace! There ought to be something to be done with copper, especially when the East India Company in London wants to make its yearly contract, about which you could
m-d_410	ANDREAS BERENBERG'S WIDOW	JACOB DAVID	"ANDREAS BERENBERG'S WIDOW", "JACOB DAVID"	16 JULY 1678		DUTCH	FEMALE	MALE	"FEMALE", "MALE"	BUSINESS; CLIENT	1604	1640	TRUE	UNK	UNK	TRUE	36	511	364	m-d_410.277_277	76.1	god	is selling here or elsewhere. For the war has totally ruined trade and it seems that instead of the anticipated peace we can expect a harder and fiercer war. May	God	avert the latter and grant the former! As long as these troubles continue we expect nothing good. However, we would be interested to know about the cost of good English
m-d_411	CLAUS BENE	JACOB DAVID	"CLAUS BENE", "JACOB DAVID"	I9 JULY 1678		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		511	535	m-d_411.496_496	92.71	father	I hope you know how to guard against that. I have been told today that Nath. Mathew has absented himself from the Exchange and as a result I fear his	father	in London may follow him. I long to know that the £100 drawn on him, falling due on the 24th instant and remitted to you on the 5th, has been
m-d_416	ROBERT WELCH & GEORGE STYLES	JACOB DAVID	"ROBERT WELCH & GEORGE STYLES", "JACOB DAVID"	3 AUGUST 1678		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	MULT	1640	MULT	MULT	UNK	UNK		514	292	m-d_416.71_71	24.32	god	from his owne good disposition then our deserts. However, pleasing to command us ought in these parts shall make it our businesse to give you all sattisfaction and continue as,	God	be praised, it hath been our fortune to doe and still continue in businesse of consequence from Alderman Dashwood, Mr Denews and maney others our good freind there, from whome
m-d_418	PHILIP BOTTE	JACOB DAVID	"PHILIP BOTTE", "JACOB DAVID"	26 AUGUST 1678		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		516	479	m-d_418.318_318	66.39	god	gladly see you allow me to draw £8 per last, which is not unreasonable. As for bad debts, I shall guarantee you, and likewise against the risk of fire (which	God	forbid!) but I cannot agree to allow you to sell to others than the previously specified tar-buyers, since you judge the danger of bad debts to be so great. You
m-d_418	PHILIP BOTTE	JACOB DAVID	"PHILIP BOTTE", "JACOB DAVID"	26 AUGUST 1678		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	UNK	1640	UNK	UNK	UNK	UNK		516	479	m-d_418.469_469	97.91	god	herewith for acceptance. Please return them with your next so that I can use them. Captain Henry Robinson has passed the Sound as well as James Boulton from Viborg. May	God	bring them in safety. With regards, I remain,
m-d_419	BENJAMIN BEUZELIN & SON	JACOB DAVID	"BENJAMIN BEUZELIN & SON", "JACOB DAVID"	6 SEPTEMBER 1678		FRENCH	MALE	MALE	"MALE", "MALE"	FRIEND	MULT	1640	MULT	MULT	UNK	UNK		517	680	m-d_419.476_476	70.0	dieu	encore ratiffie par les Estats, mais on la tient pourtant imancable, voire mesme qu'elle sera generalle, non obstant les grands apprets que vostre estat continue de faire pour la Flandre.	Dieu	nous donne ce qu’il voit mieux que nous nous estre necessaire en achevant. A prezante nous venons de vandre encore 200 torches de fil de latton a ung de nos
m-d_422	P. BRIAINS & D. BION	JACOB DAVID	"P. BRIAINS & D. BION", "JACOB DAVID"	2 OCTOBER 1678		FRENCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	MULT	1640	MULT	MULT	UNK	UNK		520	479	m-d_422.388_388	81.0	saint	ont besoing s’en pour avoient par autre voye a cause des droits d’entree qui sont de quatre livres du cent et entrant par Charente pour aller dans les provinces de	Saintonge,	Angoulois, Limousin et Auvergne ils paye moins. I] vaut icy nonante livres. Toutes les marchandises se vandent presque au comptant. Vous avez cy-joint un mesmoire des droits et frais. Vous
m-d_425	THOMAS PERMAN	JACOB DAVID	"THOMAS PERMAN", "JACOB DAVID"	8 OCTOBER 1678		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	UNK	1640	UNK	UNK	UNK	UNK		522	689	m-d_425.552_552	80.12	god	wretched 40 dozens and 30 pieces of kerseys. You must not buy such commodities in London another time. This is friendly advice to you, with which I commend you to	God’s	protection. [P.S.] The 30 pieces of kersey from Hull were not laid, three pieces in one, according to my orders, instead of each piece on its own. Another time, strict
m-d_426	CAREL LUBERS	JACOB DAVID	"CAREL LUBERS", "JACOB DAVID"	18 OCTOBER 1678		GERMAN	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	UNK	1640	UNK	UNK	UNK	UNK		523	469	m-d_426.466_466	99.36	god	I cannot agree with Captain Meerwich, who has already departed, about the freight. I rely on you to treat me like a friend in the matter, and commend you to	God’s	protection,
m-d_427	STEVEN DE GEER	JACOB DAVID	"STEVEN DE GEER", "JACOB DAVID"	25 NOVEMBER 1678		DUTCH & FRENCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1629	1640	TRUE	UNK	UNK	FALSE	11	524	403	m-d_427.318_318	78.91	god	Madame, vos bien aimée, Mademoiselle la future Epouse, sans oublier le vieu Pattron avec tous ces decendens et Mademoiselle du Piquet—and so a cup of strong tea for us all!(1)	God	speed Porrée. Vous aurez apris la mort de M. Jean van Baerle; le frere Davit estoit en chemin mais il rapelle. On dit que les maladies diminuent; elles n’ont pas
m-d_427	STEVEN DE GEER	JACOB DAVID	"STEVEN DE GEER", "JACOB DAVID"	25 NOVEMBER 1678		DUTCH & FRENCH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1629	1640	TRUE	UNK	UNK	FALSE	11	524	403	m-d_427.374_374	92.8	dieu	maladies diminuent; elles n’ont pas tant este dan la comune que bien entre les plus releves. The dead also diminish—270 last week. M. Beuzelin trouvera s'il luy plaist mes besemains;	adieu	tous les Camers [camarades?] car ma foy elles estoit bonnes met hock—demande le a Mons. Po[rree?] J’ay peur d’ecrire sans oublier le vieu Deodati . . .
m-d_428	FRANÇOIS BOSTELMAN	JACOB DAVID	"FRANÇOIS BOSTELMAN", "JACOB DAVID"	22 NOVEMBER 1678		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		524	385	m-d_428.290_290	75.32	god	have to press this. I still need 6 or 8 sacks of choice quality galls, and to my great annoyance I must buy them from others, which is very painful.	God	preserve you, &c. [P.S.] If the galls were tolerably good, and ifamong the remaining 12 or 14 sacks of bad ones there were still some blue ones to be found
m-d_429	OLOFF & NICOLAS TÖRNE	JACOB DAVID	"OLOFF & NICOLAS TÖRNE", "JACOB DAVID"	19 NOVEMBER 1678		GERMAN	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	MULT	1640	MULT	MULT	UNK	UNK		525	351	m-d_429.347_347	98.86	god	us our account by way of Livland and compile a proper expense account so that we can settle this consignment with one another. Awaiting your answer we commend you to	God,	and remain,
m-d_431	CLAUS BENE	JACOB DAVID	"CLAUS BENE", "JACOB DAVID"	14 JANUARY 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		526	829	m-d_431.783_783	94.45	god	information. Enclosed herewith is a letter from him which may be useful to you. Regarding your good wishes for the newly-commenced year, I most heartily thank you and pray to	God	to preserve you, your wife and children in good health and prosper you in every way he can in this and many coming years, which I trust the Lord will
m-d_431	CLAUS BENE	JACOB DAVID	"CLAUS BENE", "JACOB DAVID"	14 JANUARY 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		526	829	m-d_431.812_812	97.95	lord	to God to preserve you, your wife and children in good health and prosper you in every way he can in this and many coming years, which I trust the	Lord	will do and keep you in his protection, remaining, &c. [P.S.] It freezes here unusually
m-d_432	BENJAMIN BEUZELIN & SON	JACOB DAVID	"BENJAMIN BEUZELIN & SON", "JACOB DAVID"	14 [FEBRUARY] 1679		FRENCH	MALE	MALE	"MALE", "MALE"	FRIEND	MULT	1640	MULT	MULT	UNK	UNK		528	699	m-d_432.164_164	23.46	dieu	ou 3 ans il y auroit encore asses pour la consommation qu’il y a. Nous estimons que touttes ces mauvaises affaires de della porteront beaucoup de prejudice a vostre negoce,	Dieu	veille mettre la main et vous conserve, et tous nos bons amis en des temps sy fascheux.(2) La rehausse des galles par della n’a pas produit grand changemant et ne
m-d_432	BENJAMIN BEUZELIN & SON	JACOB DAVID	"BENJAMIN BEUZELIN & SON", "JACOB DAVID"	14 [FEBRUARY] 1679		FRENCH	MALE	MALE	"MALE", "MALE"	FRIEND	MULT	1640	MULT	MULT	UNK	UNK		528	699	m-d_432.539_539	77.11	dieu	envoyée. Le temps est tres difficille et fascheux en touttes mannieres et peultestre aultant icy que chez vous. II fault remettre le soing de nos affaires a la providance de	Dieu	qui n’abandonnera pas les siens, nous le prions qu’il vous aye en sa sainte garde, et sommes tousjours, &c.’ [P.S.] ‘Nous vous prions de nous faire la faveur de faire
m-d_432	BENJAMIN BEUZELIN & SON	JACOB DAVID	"BENJAMIN BEUZELIN & SON", "JACOB DAVID"	14 [FEBRUARY] 1679		FRENCH	MALE	MALE	"MALE", "MALE"	FRIEND	MULT	1640	MULT	MULT	UNK	UNK		528	699	m-d_432.553_553	79.11	saint	icy que chez vous. II fault remettre le soing de nos affaires a la providance de Dieu qui n’abandonnera pas les siens, nous le prions qu’il vous aye en sa	sainte	garde, et sommes tousjours, &c.’ [P.S.] ‘Nous vous prions de nous faire la faveur de faire accepter cette lettre de W.333 1/3 a 54 1/2d sur Pierre Paravicin et nous
m-d_432	BENJAMIN BEUZELIN & SON	JACOB DAVID	"BENJAMIN BEUZELIN & SON", "JACOB DAVID"	14 [FEBRUARY] 1679		FRENCH	MALE	MALE	"MALE", "MALE"	FRIEND	MULT	1640	MULT	MULT	UNK	UNK		528	699	m-d_432.623_623	89.13	god	qu'il ne scait pas s'il sera assez a temps a Londre pour aquitte une traitte de W.800 a 54 1/2d que nous avons faitte sur luy payable au Sr. Thomas	Goddard,	nous vous prions en faire le payement et pour votre rembours tirer sur Mons. Gillot de Paris, parceque le change est tousjours chez vous en peu plus haut sur cette
m-d_434	WILLEM MOMMA	JACOB DAVID	"WILLEM MOMMA", "JACOB DAVID"	(ii) 14 OCTOBER 1678		ENGLISH	MALE	MALE	"MALE", "MALE"	BUSINESS; PRINCIPAL	1601	1640	TRUE	UNK	UNK	TRUE	39	529	202	m-d_434.191_191	94.55	god	trade here but we have certain news that peace has now been settled with France by Spain as well as Holland, and we hope a general peace will follow, which	God	grant, to whom I commend you, with hearty regards,
m-d_435	JEAN & HENDRIK VAN BAERLE	JACOB DAVID	"JEAN & HENDRIK VAN BAERLE", "JACOB DAVID"	21 MARCH 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; AGENT	MULT	1640	MULT	MULT	UNK	UNK		530	390	m-d_435.386_386	98.97	god	once again we beg you to make an end of the matter the sooner the better so that the account can be closed. With heartiest regards, we commend you to	God	and remain,
m-d_439	GEORCH CHRISTIAN FUCHS	JACOB DAVID	"GEORCH CHRISTIAN FUCHS", "JACOB DAVID"	18 APRIL 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	UNK	1640	UNK	UNK	UNK	UNK		532	496	m-d_439.200_200	40.32	god	to favour him with the raguagly(2) of tin and other wares I have no doubt that in due course a mutually satisfactory correspondence can be established, especially if the good	God	grants us a general peace. You can be assured that he is a man of complete reliability, precise and accurate in his affairs, of which I can give you certain
m-d_439	GEORCH CHRISTIAN FUCHS	JACOB DAVID	"GEORCH CHRISTIAN FUCHS", "JACOB DAVID"	18 APRIL 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	UNK	1640	UNK	UNK	UNK	UNK		532	496	m-d_439.493_493	99.4	god	it suits him that I should come at once to London I shall seek to have the honour of waiting upon you. Meanwhile, with friendly regards, I commend you to	God’s	protection,
m-d_440	WILHELM DE HERTOGH	JACOB DAVID	"WILHELM DE HERTOGH", "JACOB DAVID"	8 APRIL 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		533	381	m-d_440.117_117	30.71	almighty	without going to all the trouble of trade. But it may be that we shall soon have a general peace (unless it is again transferred to another place, which the	Almighty	prevent!) by which everyone may recover themselves and trade may begin to improve. May God grant it and allow me the chance of being able to gain and enjoy your
m-d_440	WILHELM DE HERTOGH	JACOB DAVID	"WILHELM DE HERTOGH", "JACOB DAVID"	8 APRIL 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	UNK	1640	UNK	UNK	UNK	UNK		533	381	m-d_440.132_132	34.65	god	soon have a general peace (unless it is again transferred to another place, which the Almighty prevent!) by which everyone may recover themselves and trade may begin to improve. May	God	grant it and allow me the chance of being able to gain and enjoy your correspondence. There is occasionally something to be done with goods from [England], if only consumption
m-d_442	HANS HENDRICK BERENBERG	JACOB DAVID	"HANS HENDRICK BERENBERG", "JACOB DAVID"	25 APRIL 1679		DUTCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CLIENT	1623	1640	TRUE	UNK	UNK	FALSE	17	534	382	m-d_442.378_378	98.95	lord	Motte and procure an answer. I have been asked to obtain it by my friends in Germany and beg you to forgive the trouble. With very friendly regards, may the	Lord	protect you,
m-d_443	ANDRÉ AMSINCQ	JACOB DAVID	"ANDRÉ AMSINCQ", "JACOB DAVID"	9 MAY 1679		FRENCH	MALE	MALE	"MALE", "MALE"	BUSINESS; CORRESPONDENT	1632	1640	TRUE	UNK	UNK	FALSE	8	535	681	m-d_443.45_45	6.61	god	pour vous confirmer ma derniere pour l’achapt des 2 balles de creseauz(1) quy doibvent contenir 20 pieces et pour y adjouster: 4 demy-pieces de bonnes et fortes frizes a la	godde	blanches frizees, une verge de large; un demy piece est de 44 @ a 54 @ oude 34 a 44 godde, quy se vandent les bonnes, tous frais abord comprises,
