Filename,File number,Page left,Page top,Page right,Page bottom,Line id,Line,Confidence,Average,Standard deviation,Line left,Line top,Line right,Line bottom
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_27,"ourselves, and the town is large and many customers live 2 or 3 miles from the Exchange, to","[96, 96, 96, 96, 96, 96, 96, 96, 96, 94, 94, 96, 96, 96, 96, 96, 96, 95]",95.72,0.67,163,1309,1404,1349
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_28,"whom one has to run, which causes expense and for which several people have to be","[96, 96, 96, 96, 96, 96, 96, 96, 95, 95, 96, 95, 96, 95, 96, 96]",95.75,0.45,163,1352,1405,1392
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_29,"employed. The trouble we have with our customs officials is impossible to describe, for there","[96, 96, 96, 96, 96, 96, 96, 95, 93, 84, 84, 96, 96, 96, 96]",94.13,4.19,163,1396,1405,1435
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_30,"is no question, quibble or quirk but they know how to torment the merchant with it; and","[94, 94, 96, 95, 96, 96, 96, 96, 95, 95, 95, 96, 96, 96, 96, 95, 96]",95.47,0.72,162,1439,1405,1477
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_31,"then, in order to sell the goods, one has to deal with people who will only buy small quantities","[96, 96, 96, 96, 94, 96, 96, 96, 96, 96, 96, 96, 96, 95, 93, 97, 96, 92, 95]",95.47,1.22,163,1482,1407,1522
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_32,and then take pleasure in making me and my servants run after them for payment over 2 or 3,"[97, 96, 96, 96, 96, 96, 94, 94, 95, 95, 96, 96, 96, 96, 96, 96, 89, 89, 95]",94.95,2.22,161,1526,1404,1567
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_33,"months; so, considering all that, I hope you will think and believe that my commission is very","[96, 96, 96, 96, 96, 80, 85, 96, 96, 96, 96, 94, 94, 96, 92, 96, 96]",93.94,4.53,161,1570,1407,1611
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_34,"reasonable and be satisfied that, as regards the iron, the commission may also be reckoned at","[96, 96, 96, 95, 96, 96, 95, 95, 95, 96, 96, 96, 96, 96, 94, 94]",95.5,0.73,160,1613,1407,1655
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_35,14 per cent.,"[69, 94, 96]",86.33,15.04,165,1657,334,1694
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_36,If you give orders to draw some sum on me at the same time that you send the bill of,"[96, 96, 96, 96, 96, 96, 96, 96, 95, 91, 91, 96, 96, 96, 96, 96, 96, 96, 88, 96]",95.05,2.26,202,1700,1412,1742
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_37,"lading and instructions for insurance, as you are proposing, I shall follow your orders on the","[96, 96, 96, 95, 96, 96, 96, 97, 96, 96, 96, 96, 96, 94, 94, 96]",95.75,0.77,160,1744,1407,1786
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_38,"understanding that your intention will be to draw only a part of the value of the goods, for an","[96, 96, 96, 95, 96, 96, 96, 96, 96, 93, 93, 96, 96, 96, 96, 96, 96, 91, 91]",95.11,1.73,160,1787,1406,1831
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_39,"insurance policy cannot be thought of as complete cover—firstly, because it is customary","[96, 96, 94, 96, 96, 96, 97, 93, 92, 96, 96, 96, 95]",95.31,1.44,159,1831,1407,1873
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_40,"here in case ofa loss (from which, may God preserve us!) for the insurers to deduct usually ro,","[96, 96, 96, 78, 96, 96, 96, 96, 96, 96, 96, 96, 95, 95, 96, 96, 96, 86]",94.33,4.7,159,1875,1406,1917
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_41,"12 or 15 per cent of the principal, and thus the premium here is always smaller than at","[91, 95, 88, 96, 96, 96, 96, 95, 96, 96, 96, 96, 96, 94, 94, 93, 96, 96]",94.78,2.18,163,1919,1407,1961
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_42,"Amsterdam or Hamburg, &c; but if the goods have arrived here I shall be always ready to","[96, 96, 93, 92, 96, 95, 95, 96, 96, 94, 96, 96, 88, 96, 96, 96, 96]",94.88,2.15,160,1962,1407,2005
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_43,"advance three-quarters or more of the value, either by remitting the money or having it","[96, 95, 96, 96, 96, 96, 96, 90, 96, 96, 96, 96, 96, 95, 96]",95.47,1.55,158,2006,1408,2050
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_44,"drawn on me, as it suits you.","[96, 95, 95, 96, 96, 96, 96]",95.71,0.49,158,2051,589,2091
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_45,One reason which has impelled me to want to serve our friends for 14 per cent commission,"[94, 96, 96, 96, 94, 94, 94, 92, 92, 92, 96, 91, 96, 91, 96, 96, 93]",94.06,1.92,200,2095,1408,2138
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_46,and 5 per cent per annum interest has been to be excused from advancing anything before I,"[95, 72, 95, 96, 96, 96, 96, 92, 92, 96, 95, 95, 95, 95, 96, 96, 96]",93.76,5.75,158,2139,1409,2183
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_47,"first have goods in hand, so that some of my clients—who entrust me with considerable","[96, 96, 96, 95, 95, 97, 96, 96, 96, 93, 91, 96, 96, 96, 96]",95.4,1.5,159,2183,1410,2225
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_48,"sums—may be so much the easier in their minds. However, in order to demonstrate to you","[80, 96, 96, 96, 96, 96, 96, 95, 95, 96, 96, 96, 96, 96, 96, 96]",94.88,3.98,157,2228,1410,2270
IMG_2022_07_05_15_51_57R.jpg,573,0,0,1571,2762,line_1_49,"my affection and respect, I shall be happy to extend a thousand or twelve hundred pounds","[96, 94, 96, 96, 89, 89, 96, 96, 96, 96, 96, 96, 95, 95, 96, 96]",94.88,2.36,158,2272,1411,2316
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_1,195,[95],95.0,0.0,63,548,102,571
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_2,[D],[90],90.0,0.0,65,664,102,699
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_3,196,[96],96.0,0.0,57,1658,98,1681
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_4,[D],[72],72.0,0.0,60,1759,98,1794
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_5,Markets and Merchants of the Late Seventeenth Century 349,"[96, 96, 96, 96, 96, 96, 95, 96, 95]",95.78,0.44,402,152,1358,188
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_6,"gallics, 10 in all, imported yesterday and are bound as its said for Tunis to make peace, which","[63, 94, 93, 93, 96, 96, 96, 96, 90, 90, 94, 96, 96, 96, 96, 96, 96, 96]",92.94,7.74,139,215,1356,252
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_7,"beeing the present needfull with due respects remaine, &c.’","[96, 96, 93, 89, 96, 95, 93, 92, 87]",93.0,3.24,139,256,950,292
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_8,Venice: 104.,"[96, 95]",95.5,0.71,139,313,403,350
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_9,Amsterdam: 92.,"[95, 81]",88.0,9.9,140,353,387,383
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_10,18 Ei ay,"[96, 27, 41]",54.67,36.47,1237,470,1363,513
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_11,21 Jun.,"[92, 91]",91.5,0.71,1236,506,1313,534
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_12,ISAAC & JACOB MOMMA! to LM & PJ,"[90, 90, 96, 92, 96, 93, 93, 90]",92.5,2.51,138,542,693,576
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_13,AMSTERDAM 21 JUNE 1672,"[96, 89, 96, 96]",94.25,3.5,139,583,1365,611
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_14,Yours of the 24th past and 4th instant (old style) have come safely to hand and therewith the,"[96, 96, 96, 95, 95, 96, 93, 93, 96, 95, 95, 96, 96, 96, 96, 96, 96, 96]",95.44,0.98,138,657,1366,695
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_15,bills of exchange which you have accepted and sent back. They will be useful in due course.,"[94, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 96, 96, 96, 96, 96]",95.82,0.53,138,696,1365,735
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_16,Your letters to Sweden were forwarded and we enclose some from there which we have,"[95, 96, 95, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 97, 96]",95.93,0.46,138,736,1367,769
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_17,"received on your behalf, together with 8 bills of exchange drawn on you toa total of £1,200","[96, 96, 96, 95, 96, 96, 96, 96, 94, 87, 96, 96, 96, 87, 90, 96, 96]",94.41,3.16,138,775,1367,814
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_18,sterling which we request you to accept and send back. It is a good thing that we agreed some,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 87, 87, 93, 96, 96, 96, 96, 96, 96]",94.89,2.87,138,814,1367,855
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_19,time ago that you would honour our bills up to £500 in case of need. If it arises we shall let,"[96, 96, 96, 96, 96, 96, 94, 96, 96, 96, 75, 96, 96, 97, 96, 73, 73, 96, 96, 92, 95]",92.52,7.96,139,855,1367,894
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_20,you know in due course.,"[96, 96, 96, 96, 95]",95.8,0.45,138,897,486,935
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_21,We are experiencing very distressing times here and it seems likely that the King of France,"[92, 92, 96, 96, 95, 95, 95, 95, 96, 67, 94, 96, 96, 96, 96, 96]",93.31,7.14,174,933,1368,972
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_22,(if the Lord God does not intervene) will make himself master of this country. He has,"[96, 96, 96, 96, 96, 95, 96, 96, 96, 96, 96, 97, 96, 96, 96, 96]",96.0,0.37,139,972,1368,1012
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_23,"approached within 4 hours march of this city, but we hope he will not come any further for","[97, 96, 96, 96, 96, 95, 95, 96, 96, 97, 96, 96, 93, 93, 96, 96, 95, 95]",95.56,1.1,137,1012,1369,1052
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_24,"the moment, since the country has been flooded. It is to be lamented that the King of England","[96, 95, 96, 96, 96, 96, 96, 96, 91, 91, 96, 96, 96, 97, 95, 96, 96, 96]",95.39,1.65,138,1051,1369,1087
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_25,has also been instrumental in the ruin of the Protestant religion;? we hope this dreadful news,"[96, 96, 96, 93, 93, 96, 96, 96, 97, 93, 91, 96, 96, 96, 96, 96]",95.19,1.68,138,1091,1370,1126
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_26,"will open his eyes and that he, and other powers, will come to the help of this city. May he be","[96, 96, 96, 92, 92, 95, 95, 97, 96, 96, 95, 95, 95, 96, 95, 94, 94, 96, 96, 96, 96]",95.19,1.29,138,1131,1370,1169
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_27,"moved to do so by the Lord God, to whose protection we commend you, remaining, &c.","[96, 95, 95, 96, 96, 96, 96, 96, 97, 96, 96, 96, 96, 96, 93, 92]",95.5,1.26,138,1171,1370,1206
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_28,London: 375 Og,"[96, 86, 84]",88.67,6.43,137,1230,406,1268
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_29,Rouen: 102d,"[96, 96]",96.0,0.0,138,1270,384,1309
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_30,Hamburg: 38s @ sight.,"[95, 79, 92, 96]",90.5,7.85,138,1310,488,1347
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_31,} @ 2 usances.,"[82, 93, 86, 91]",88.0,4.97,491,1232,697,1300
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_32,"1 The sons of Willem Momma, and not to be confused with Isaac and Jacob Momma-Reenstierna whose","[92, 95, 96, 97, 96, 96, 97, 96, 97, 96, 96, 96, 96, 96, 93, 90, 96]",95.35,1.9,170,1367,1376,1396
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_33,"Grand Tour Jacob David helped finance on behalf of their father, Jacob Reenstierna, in 1678.","[96, 96, 97, 96, 97, 96, 96, 96, 96, 96, 96, 93, 92, 96, 96]",95.67,1.35,138,1400,1196,1430
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_34,2 thet is te beclagen dat den Coningh van Engelandt tot de Ruin van de gereformeerde Religie mede een Instrument geweest,"[96, 90, 96, 92, 92, 96, 93, 92, 93, 91, 94, 94, 94, 94, 92, 87, 93, 93, 95, 93, 93]",93.0,2.1,168,1433,1377,1464
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_35,[GBS de,"[32, 30]",31.0,1.41,138,1472,213,1491
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_36,20 Jun.,"[96, 92]",94.0,2.83,1247,1584,1325,1616
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_37,1672,[95],95.0,0.0,1328,1602,1375,1624
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_38,21 Jun.,"[93, 87]",90.0,4.24,1247,1621,1324,1650
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_39,"jJ., D. & H. VAN BAERLE tO LM & PJ","[41, 88, 88, 89, 91, 91, 96, 93, 93, 96]",86.6,16.28,133,1663,685,1688
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_40,AMSTERDAM 24 JUNE 1672,"[96, 96, 96, 96]",96.0,0.0,136,1700,1373,1728
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_41,"Our last letter was on the 21st, and since we have received nothing from you this serves to","[96, 96, 91, 96, 96, 96, 83, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96]",95.0,3.22,136,1756,1374,1794
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_42,"advise you that, for the reasons given in our last letter, the exchange rate on London has risen","[97, 96, 96, 96, 96, 96, 96, 96, 96, 96, 86, 96, 96, 96, 95, 95, 96, 96]",95.39,2.38,135,1797,1374,1834
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_43,"still higher. As a result, the money from your company and that of Madame Marescoe","[96, 94, 90, 90, 96, 96, 96, 96, 96, 96, 96, 96, 95, 93, 92]",94.53,2.23,136,1837,1375,1873
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_44,remains undisposed of. Various towns and places are surrendering without resistance and one,"[93, 92, 96, 96, 94, 94, 96, 96, 96, 96, 96, 96, 96]",95.15,1.41,136,1877,1375,1914
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_45,can clearly discern that it has been done in collusion with some great ones who seek to change,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 94, 96, 96, 96, 96, 96, 96, 96, 97]",95.94,0.54,136,1918,1375,1955
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_46,"the government and possibly the religion of this state. Forsaken by everyone, we do not","[96, 95, 95, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96]",95.87,0.35,136,1959,1376,1995
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_47,believe this city will hold out long.,"[95, 95, 95, 96, 96, 96, 96]",95.57,0.53,136,1999,636,2035
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_48,Because of this high rate of exchange we thought it advisable to draw on you £407 10s,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 94, 81]",95.0,3.64,174,2040,1378,2076
IMG_2022_07_05_15_10_06R.jpg,349,0,0,1574,2528,line_1_49,"payable at 2 usances to the order of Robert Styles for value received of the same, vizt.,","[96, 96, 93, 92, 97, 96, 96, 97, 96, 96, 96, 96, 96, 97, 96, 93, 92]",95.35,1.69,136,2080,1341,2117
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_1,208,[96],96.0,0.0,35,670,76,694
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_2,209,[96],96.0,0.0,29,1470,69,1494
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_3,Markets and Merchants of the Late Seventeenth Century 357,"[96, 96, 96, 96, 96, 96, 95, 96, 92]",95.44,1.33,381,160,1335,194
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_4,until further order. It would be best if the shipment were delayed until the captain is nearly,"[96, 96, 96, 96, 96, 96, 94, 94, 96, 96, 96, 96, 96, 96, 96, 96, 96]",95.76,0.66,116,222,1333,259
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_5,teady to depart so that one can act according to the latest news one receives from sea.,"[85, 96, 96, 96, 96, 95, 95, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96]",95.24,2.66,115,261,1286,298
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_6,"Things are in a very bad way here for all commodities. Pepper, 17g; indigo is at rock-","[96, 96, 92, 92, 96, 96, 95, 96, 96, 96, 96, 96, 90, 95, 96, 96, 92]",94.82,1.98,151,300,1335,337
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_7,bottom prices and galls also; I still have the 20 sacks of galls lying unsold which you bought,"[96, 96, 96, 95, 96, 96, 95, 96, 96, 94, 96, 96, 96, 96, 96, 96, 96, 96]",95.78,0.55,115,339,1335,375
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_8,"for me two years ago, as well as Caribbean indigo. Though I suffer loss by keeping it for so","[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 94, 96, 96, 39, 96, 96, 96]",92.89,13.06,115,377,1336,413
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_9,long one must be patient. May God bring better times!,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96]",96.0,0.0,114,416,879,452
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_10,"With cordial regards, &c.","[96, 96, 93, 92]",94.25,2.06,485,455,833,490
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_11,London:—33s @ 2 usances.,"[89, 92, 93, 90]",91.0,1.83,112,514,500,546
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_12,11 Sep.,"[86, 86]",86.0,0.0,1210,594,1289,615
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_13,U OP 672,"[63, 34, 51]",49.33,14.57,1204,597,1340,642
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_14,12 Sep.,"[96, 96]",96.0,0.0,1211,630,1289,659
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_15,JOHN KINGSTONE to LM & PJ,"[93, 92, 95, 93, 93, 96]",93.67,1.51,109,676,551,698
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_16,DEAL Q SEPTEMBER 1672,"[96, 83, 96, 96]",92.75,6.5,112,708,1340,736
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_17,"‘Sirs, Ihave yours. In answer the officers of the Admarlty here will not deliver the iron till it is","[95, 87, 96, 95, 95, 96, 92, 94, 93, 92, 96, 96, 96, 96, 96, 96, 96, 92, 92]",94.26,2.4,112,782,1341,818
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_18,mad appear in the court that you are the proprieters. What you have done at London they,"[96, 96, 96, 96, 96, 96, 96, 96, 93, 91, 96, 96, 96, 95, 95, 96, 97]",95.47,1.42,111,821,1341,858
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_19,"will take noe notice or nor of any warrant from thence, it being landed here. I have pleaded","[96, 96, 96, 96, 96, 96, 96, 97, 96, 96, 96, 96, 96, 95, 96, 96, 96, 96]",96.0,0.34,110,860,1342,897
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_20,soe much about it that lam sommoned to appeare at the court to morrow at Dover and I shall,"[96, 96, 96, 96, 95, 65, 92, 92, 91, 95, 96, 96, 96, 96, 96, 95, 86, 86, 96]",92.47,7.4,110,899,1342,937
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_21,there doe what I can to serve you there. IfI can satesfie them the goods is yours will determine,"[96, 96, 84, 84, 89, 92, 96, 96, 93, 33, 93, 89, 96, 96, 95, 95, 96, 96, 96]",90.05,14.37,110,939,1343,976
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_22,the salvedge which I feare will be above a 3[rd] part and the court charges will be great. I shall,"[93, 92, 96, 93, 93, 96, 96, 96, 92, 91, 96, 96, 96, 96, 96, 96, 96, 95, 94, 93]",94.6,1.76,110,978,1342,1015
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_23,use my utmost endeavor to bring it as low as may be. They have entred it in court as the Lord,"[96, 96, 96, 96, 96, 96, 77, 77, 93, 93, 96, 96, 96, 92, 92, 96, 96, 75, 75, 96, 96]",91.52,7.85,109,1017,1343,1055
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_24,Warden’s goods which is his Royall Highness the Duke of Yorke. I must fee an atturney,"[92, 96, 96, 96, 96, 96, 96, 97, 96, 96, 96, 96, 96, 96, 93, 90]",95.25,1.88,109,1058,1344,1094
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_25,"which is my freind, to assist in it. The men will looke after noe more unless they can have the","[96, 96, 96, 96, 96, 96, 96, 95, 96, 96, 89, 89, 96, 96, 96, 94, 96, 96, 96, 97]",95.2,2.19,108,1097,1345,1132
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_26,one moiety for salvedge as they tell me.,"[96, 96, 93, 93, 96, 96, 96, 96]",95.25,1.39,108,1137,669,1172
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_27,"I am, Sir, your servant at command, &c.","[91, 91, 96, 96, 96, 95, 93, 92]",93.75,2.25,145,1178,717,1210
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_28,[P.S.] God willing you shall have a first account when have bine at the court to hear what,"[91, 97, 96, 96, 96, 96, 95, 95, 95, 96, 96, 96, 96, 96, 96, 96, 96, 96]",95.61,1.24,110,1235,1348,1270
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_29,they say.’,"[96, 94]",95.0,1.41,108,1274,235,1308
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_30,14 Shy,"[94, 7]",50.5,61.52,1220,1396,1350,1441
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_31,17 Sep.,"[96, 96]",96.0,0.0,1220,1433,1299,1462
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_32,A. JOSSY & T. PAWSON to LM & PJ,"[92, 91, 90, 90, 96, 79, 91, 91, 96]",90.67,4.95,106,1474,637,1500
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_33,EDINBURGH 7 SEPTEMBER 1672,"[96, 96, 95, 92]",94.75,1.89,106,1514,1349,1540
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_34,"“Our last was the 27th past, shewing that had bought a ship with her loading of Spanish salt,","[94, 94, 94, 96, 96, 96, 92, 96, 96, 91, 91, 96, 96, 96, 96, 96, 96, 96]",94.89,1.81,106,1584,1348,1624
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_35,and had drawn upon you at 1 month’s sight payable to Mr Charles Bickerstaffe or order,"[96, 96, 96, 96, 96, 96, 93, 93, 96, 96, 96, 96, 93, 91, 95, 96]",95.06,1.61,105,1625,1349,1664
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_36,"£,400—since none from you. We hope shall have noe further occasion of drawing upon you","[33, 96, 96, 96, 96, 96, 96, 97, 95, 96, 90, 97, 96, 96, 97]",91.53,16.28,105,1665,1348,1704
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_37,since have sold the greatest part of our iron at 20d per stone payable in 14 dayes and are,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 71, 96, 96, 96, 96, 93, 93, 96, 96]",94.32,5.73,104,1705,1348,1744
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_38,indeavoring to dispose of the rest as soon as possible. We expect every post your advice of,"[92, 96, 96, 96, 96, 92, 92, 95, 96, 94, 96, 96, 96, 96, 95, 95, 97]",95.06,1.6,104,1745,1354,1784
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_39,"ship the Hope her coming hither, being about buying a loading of Spanish salt for her, but","[95, 95, 96, 96, 96, 96, 96, 96, 96, 94, 94, 96, 96, 96, 96, 96, 96]",95.65,0.7,104,1785,1348,1826
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_40,would willingly hear the certainty of her coming before we close. The most of the Sweedish,"[95, 95, 96, 96, 96, 96, 96, 96, 96, 96, 95, 96, 96, 96, 93, 91]",95.31,1.4,104,1825,1348,1866
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_41,and Danish ships brought up here are declared free. Here’s dayly expected a frigate from,"[96, 96, 96, 96, 96, 96, 96, 96, 93, 92, 93, 95, 95, 96, 96]",95.2,1.37,104,1867,1347,1906
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_42,England to conduct all ships bound from hence to London. Here lye severall prized ships,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 93, 93, 95, 96]",95.53,1.06,104,1907,1348,1946
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_43,bought by factors and bound for the East but dare not venture out to sea for fear of being,"[96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 96, 95, 95, 95, 96, 96]",95.84,0.37,105,1948,1351,1987
IMG_2022_07_05_15_11_06R.jpg,357,0,0,1533,2529,line_1_44,"retaken by the Dutch, who have many capers out [as are informed]! the certainty of which","[96, 96, 95, 96, 96, 96, 96, 96, 96, 95, 96, 96, 96, 96, 97, 97]",96.0,0.52,105,1989,1350,2027
